"target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"ENST00000326685.9",3.09053848993231e-07,0.0006048404292742,26.1922909705421,11.5752181263791,1,4.85847042466365,2.31504362527583,0.0244255174543857,2.29061810782144,0.0547624372194913,2.29061810782144
"ENST00000340607.4",2.42529799091801e-07,0.0006048404292742,26.6604952856217,3.04586396073827,1,6.77199241010283,0.609172792147654,0.00136985424425957,0.607802937903393,0.0273340782763941,0.607802937903393
"ENST00000358415.6",3.10044235260425e-07,0.0006048404292742,26.1861126788647,57.5238203513713,1,2.40209870725219,11.5047640702743,0.0096433403855855,11.4951207298887,0.392673766172628,11.4951207298887
"ENST00000369838.5",3.03761986902926e-07,0.0006048404292742,26.2256430440674,8.65338869259888,1,5.74833666172854,1.73067773851978,0.00536239606450706,1.72531534245527,0.0399492242546172,1.72531534245527
"ENST00000389131.5",2.67780022688303e-07,0.0006048404292742,26.4691541916674,6.27142052540143,1,7.77170703494117,1.25428410508029,0.000830659553225394,1.25345344552706,0.020556951379739,1.25345344552706
"ENST00000393784.5",3.06049187116684e-07,0.0006048404292742,26.2111570129982,1.61181318941239,1,8.95628708021189,0.322362637882478,0.000138942523567239,0.32222369535891,0.0171970750212224,0.32222369535891
"ENST00000404484.6",3.0278380005543e-07,0.0006048404292742,26.231871820339,60.0016411026735,1,2.46667249380318,12.0003282205347,0.0366828361419687,11.9636453843927,0.364142102152284,11.9636453843927
"ENST00000511496.3",2.94423954820877e-07,0.0006048404292742,26.2859424515146,64.5150217480845,1,2.57554052546093,12.9030043496169,0.0365986297091562,12.8664057199077,0.320191846117376,12.8664057199077
"ENST00000549441.4",2.31887289763338e-07,0.0006048404292742,26.7472016993847,2.03037918534788,1,7.65685520841673,0.406075837069574,0.0010999898112751,0.4049758472583,0.0211180256546876,0.4049758472583
"ENST00000522677.5",3.2714260872214e-07,0.00061201371893154,26.0824588006689,4.64827532168891,1,6.2373527907537,0.929655064337783,0.00352951305497966,0.926125551282803,0.0330908733726592,0.926125551282803
"ENST00000215909.7",3.56414005407659e-07,0.000619075561584125,25.9170133215974,1.81735945164772,1,8.81720184478836,0.363471890329545,0.000134455754888359,0.363337434574655,0.0173899670494691,0.363337434574655
"ENST00000269593.4",3.64969333760157e-07,0.000619075561584125,25.8712251316717,2.6161003195728,1,10.4901311007114,0.523220063914563,3.36689793563619e-05,0.523186394935204,0.0181929747559021,0.523186394935204
"ENST00000285930.6",3.46996340882536e-07,0.000619075561584125,25.9687084564558,1.83492419703011,1,10.0299924438975,0.366984839406024,4.90061487107461e-05,0.366935833257311,0.0172858538902651,0.366935833257311
"ENST00000311620.6",3.71859199770439e-07,0.000619075561584125,25.8351259778785,10.1813623622431,1,5.7957987941615,2.03627247244862,0.00777375924913931,2.02849871319948,0.0391948494881888,2.02849871319948
"ENST00000412622.3",3.50703706373914e-07,0.000619075561584125,25.9481921808232,70.328862337928,1,2.72434563068554,14.0657724675856,0.169635167723287,13.8961372998623,0.268560444868879,13.8961372998623
"MSTRG.14769.25",3.78191324704899e-07,0.000619075561584125,25.8025355277924,8.53277615807779,1,5.4254250133781,1.70655523161556,0.0109334965917504,1.69562173502381,0.0456946023089155,1.69562173502381
"ENST00000338380.2",3.90264000170466e-07,0.000625800271130491,25.7418876046648,11.4410448335486,1,5.53768878585013,2.28820896670972,0.0114436989407241,2.276765267769,0.0435845692455541,2.276765267769
"ENST00000297205.4",3.99221489936863e-07,0.000627360602576183,25.6980923434004,3.01522855091231,1,6.21767256160453,0.603045710182462,0.00448100751860861,0.598564702663854,0.0333328365801475,0.598564702663854
"MSTRG.10473.3",4.0887453291802e-07,0.000629931346567993,25.6519857315854,8.29836518570364,1,5.05646671212493,1.65967303714073,0.0261398961932706,1.63353314094746,0.0515183775644465,1.63353314094746
"ENST00000381086.7",4.22100101204611e-07,0.000637801370229806,25.5905565862441,5.82232548671419,1,7.77655957805127,1.16446509734284,0.000861657775167413,1.16360343956767,0.0205343039534561,1.16360343956767
"ENST00000221307.10",4.97170969832671e-07,0.000640396960863319,25.2747648416654,7.60303019336459,1,6.38032912762164,1.52060603867292,0.00590312704108024,1.51470291163184,0.0314018444484043,1.51470291163184
"ENST00000274289.5",4.77778128686861e-07,0.000640396960863319,25.351510442125,1.27442064807724,1,8.55151207003068,0.254884129615448,0.000267392191815288,0.254616737423632,0.0178967591752013,0.254616737423632
"ENST00000395718.4",4.94344102140624e-07,0.000640396960863319,25.2857631325337,4.66565378684565,1,6.23147621098754,0.933130757369132,0.0146304815250293,0.918500275844101,0.0331628717751151,0.918500275844101
"ENST00000546583.3",4.65213576447379e-07,0.000640396960863319,25.4029193254107,9.21543534978683,1,6.29751864953581,1.84308706995736,0.0320058587091038,1.81108121124826,0.0323657745705388,1.81108121124826
"ENST00000546656.1",4.61499688948003e-07,0.000640396960863319,25.4183817663964,5.41687603697473,1,5.48794017785145,1.08337520739494,0.00813082779184257,1.0752443796031,0.0445185722645757,1.0752443796031
"ENST00000547702.3",4.64821780983013e-07,0.000640396960863319,25.4045446810444,2.96499560033427,1,7.53515992150465,0.592999120066853,0.00179842750918554,0.591200692557669,0.0217668778839974,0.591200692557669
"ENST00000617199.1",4.832833057884e-07,0.000640396960863319,25.3294112070509,3.04761752179384,1,6.16565519845408,0.609523504358768,0.00247838597731958,0.607045118381448,0.0339842553551641,0.607045118381448
"MSTRG.24338.7",4.34082640925429e-07,0.000640396960863319,25.5365446687043,4.18566836618821,1,6.44178603246487,0.837133673237644,0.00949323952417168,0.827640433713471,0.0307102196562455,0.827640433713471
"MSTRG.25874.9",4.87151947488465e-07,0.000640396960863319,25.3140319316901,2.27746379049221,1,8.55103909221117,0.455492758098442,0.00349065648330463,0.452002101615137,0.0178978283525866,0.452002101615137
"ENST00000336098.5",5.09073546419035e-07,0.000645152189722303,25.2291339137948,10.3260059013991,1,6.47193856089944,2.06520118027982,0.0277773182369796,2.03742386204284,0.0303778380556828,2.03742386204284
"ENST00000371208.3",5.1969072162628e-07,0.000648153318576852,25.1893245257518,7.85141400350171,1,5.17902716318242,1.57028280070034,0.0124266329721979,1.55785616772815,0.0496885833578582,1.55785616772815
"ENST00000282223.9",5.48631027558651e-07,0.000667091079748362,25.0848182160289,11.2996936812751,1,5.98425205107333,2.25993873625502,0.00750626567129663,2.25243247058372,0.0364030793855772,2.25243247058372
"MSTRG.6280.12",5.5185521977834e-07,0.000667091079748362,25.0735192397539,3.72355630789402,1,7.80756383777708,0.744711261578803,0.00574958871715465,0.738961672861649,0.0203915849496692,0.738961672861649
"ENST00000329255.3",5.93118199491304e-07,0.000706107216494397,24.9344884802891,11.7579180486978,1,4.43565007530017,2.35158360973956,0.0326450045753553,2.31893860516421,0.0658108151943925,2.31893860516421
"ENST00000321348.6",6.37642265985259e-07,0.000709690728418054,24.7949524375518,2.14906933348266,1,7.19722919754322,0.429813866696531,0.00206492421220123,0.42774894248433,0.0238891199630051,0.42774894248433
"ENST00000393925.5",6.41289523343666e-07,0.000709690728418054,24.7839585545915,3.6901338577625,1,6.86725217362204,0.7380267715525,0.0107167667653619,0.727310004787137,0.0264785939041339,0.727310004787137
"ENST00000498017.1",6.27690952192503e-07,0.000709690728418054,24.8252723301423,4.6759433719109,1,5.57709219889116,0.935188674382179,0.00597388873433486,0.929214785647845,0.0428663577503562,0.929214785647845
"ENST00000568686.1",6.12308846509168e-07,0.000709690728418054,24.8731003982341,2.40084684954318,1,6.97486792370063,0.480169369908637,0.0011348974158095,0.479034472492826,0.0255725354792563,0.479034472492826
"MSTRG.7008.6",6.35364044945652e-07,0.000709690728418054,24.8018516893484,4.87752751495256,1,6.08714693592724,0.975505502990512,0.0152047586441232,0.960300744346389,0.0350017795834777,0.960300744346389
"ENST00000375820.6",6.67892948643865e-07,0.000718881543202664,24.7056153345245,3.34653504470992,1,8.30332068810867,0.669307008941986,0.000267076044076796,0.669039932897907,0.0185432443815039,0.669039932897907
"ENST00000409304.3",6.59392463435641e-07,0.000718881543202664,24.7303026322841,3.29177439129452,1,6.74125953095976,0.658354878258905,0.00337804177443151,0.654976836484472,0.0276212301759375,0.654976836484472
"ENST00000269228.7",7.60553447726118e-07,0.000736212741463445,24.4552660741073,4.59563956609119,1,7.50981415216354,0.919127913218239,0.00132485760628822,0.91780305561195,0.0219093328358518,0.91780305561195
"ENST00000341420.4",7.11660244761474e-07,0.000736212741463445,24.5832943086548,6.52488222202904,1,5.83246120096494,1.30497644440581,0.0182040617042095,1.2867723827016,0.0386269418894738,1.2867723827016
"ENST00000360467.5",7.6832302190323e-07,0.000736212741463445,24.4356843016867,1.78392663271941,1,9.17617423094119,0.356785326543882,0.000139127037108065,0.356646199506773,0.0169897870513394,0.356646199506773
"ENST00000376236.6",7.42302271477149e-07,0.000736212741463445,24.5020652938074,12.4424521458043,1,4.49599777142914,2.48849042916086,0.0370973097780262,2.45139311938284,0.0639773107332328,2.45139311938284
"ENST00000377126.3",7.27038547346887e-07,0.000736212741463445,24.5420988061538,2.59682495351448,1,6.65106576894212,0.519364990702895,0.00174071004472817,0.517624280658168,0.0284965889077654,0.517624280658168
"ENST00000394555.4",7.47559247005173e-07,0.000736212741463445,24.4884682136053,20.3800763559545,1,5.51258802727607,4.0760152711909,0.0308802370206776,4.04513503417022,0.0440519468556457,4.04513503417022
"MSTRG.14864.1",7.65096007080683e-07,0.000736212741463445,24.4437931782149,4.15557766814452,1,6.16410268052073,0.831115533628902,0.00404887143126148,0.827066662197642,0.0340039692905734,0.827066662197642
"MSTRG.21298.9",7.21556199648551e-07,0.000736212741463445,24.5566838730443,3.56140355280727,1,6.72509994369931,0.712280710561453,0.0102807014021108,0.702000009159344,0.0277744546469729,0.702000009159344
"MSTRG.5647.1",7.22264651395534e-07,0.000736212741463445,24.5547928904552,8.84055259106093,1,4.76076769303522,1.76811051821219,0.0240846762398275,1.74402584197236,0.0566930383718704,1.74402584197236
"MSTRG.9144.2",7.87608256008024e-07,0.000745599319268897,24.3879248224473,10.8556889716945,1,4.71673974164198,2.1711377943389,0.027788510298696,2.14334928404021,0.05767337725737,2.14334928404021
"ENST00000302068.6",8.21687658120772e-07,0.000768600766208612,24.3063259602597,6.00936701785807,1,8.5932932555145,1.20187340357161,0.00109833739056041,1.20077506618105,0.017804698112075,1.20077506618105
"ENST00000215886.5",8.73660330934458e-07,0.000780069467983105,24.1881977312452,16.2505061233806,1,4.86251895360608,3.25010122467612,0.0220133094843864,3.22808791519173,0.0546885564186995,3.22808791519173
"ENST00000548015.1",8.62986659773865e-07,0.000780069467983105,24.211872176572,3.56474225654062,1,6.22160197845145,0.712948451308123,0.00464717056637826,0.708301280741746,0.0332843320650054,0.708301280741746
"ENST00000551295.4",8.69976307976052e-07,0.000780069467983105,24.1963360411831,3.7232209351774,1,8.87386014320953,0.744644187035479,0.00921748579195192,0.735426701243528,0.0173055163716917,0.735426701243528
"MSTRG.6988.8",8.53780333467952e-07,0.000780069467983105,24.2325290711001,6.56041921714316,1,6.00968551067719,1.31208384342863,0.0133556525961024,1.29872819083253,0.0360491836509945,1.29872819083253
"ENST00000311946.7",9.31515139001659e-07,0.000822381337267161,24.0647182175366,3.76284935296787,1,5.48394222294142,0.752569870593575,0.00588227434411708,0.746687596249457,0.044594989863871,0.746687596249457
"ENST00000379716.3",9.49665703040175e-07,0.000829089814277508,24.027560522895,2.22834263453433,1,6.9286481838845,0.445668526906867,0.00287554486374202,0.442792982043125,0.0259540396374174,0.442792982043125
"ENST00000299164.3",1.00598833899675e-06,0.000852055210055117,23.9166328326158,4.40743288668294,1,5.2068714355756,0.881486577336588,0.00846954105765215,0.873017036278935,0.049270217590071,0.873017036278935
"ENST00000359595.5",1.00850336037985e-06,0.000852055210055117,23.9118258934826,7.72067789470766,1,5.55419755880578,1.54413557894153,0.0153273000800408,1.52880827886149,0.0432813892480297,1.52880827886149
"ENST00000550557.1",9.89854821685708e-07,0.000852055210055117,23.9477582890724,5.78305398046578,1,7.77015768695388,1.15661079609315,0.0010746775104425,1.15553611858271,0.0205642001564534,1.15553611858271
"ENST00000263726.3",1.05313627936222e-06,0.000877334531254081,23.8284626734845,4.21549511964078,1,5.58554384485021,0.843099023928154,0.00639039575274429,0.836708628175411,0.0427147161675908,0.836708628175411
"MSTRG.15634.7",1.0719218433863e-06,0.000877334531254081,23.7944303758067,3.68377686218128,1,5.36771691931823,0.736755372436255,0.00743861208799221,0.729316760348263,0.04670977798516,0.729316760348263
"MSTRG.4788.2",1.06875664343215e-06,0.000877334531254081,23.8001224095171,4.41313686051672,1,5.48263532849886,0.882627372103345,0.00651937923057388,0.876107992872769,0.0446200146499891,0.876107992872769
"ENST00000216392.7",1.08948730668854e-06,0.000882518413901431,23.7631452616926,1.46143884041423,1,7.54727517048469,0.292287768082847,0.0036508927554758,0.288636875327371,0.0216996905368114,0.288636875327371
"ENST00000262428.4",1.17607250533274e-06,0.000893607239345552,23.615972431015,2.00972043796943,1,8.92853648232471,0.401944087593887,0.000558115500464591,0.401385972093421,0.0172316883888699,0.401385972093421
"ENST00000282406.6",1.1869935899779e-06,0.000893607239345552,23.5981860577975,11.8707975217956,1,5.92912654487291,2.37415950435912,0.0116126038641322,2.36254690049498,0.0371879920668552,2.36254690049498
"ENST00000335625.7",1.15719122124284e-06,0.000893607239345552,23.6471173718138,12.4116891744357,1,6.1851957655486,2.48233783488714,0.0388320418617624,2.44350579302538,0.0337374892909554,2.44350579302538
"ENST00000342505.4",1.17538129956344e-06,0.000893607239345552,23.6171037145938,0.888057289810562,1,8.81146731367796,0.177611457962113,0.000185557186516416,0.177425900775596,0.0173989686141166,0.177425900775596
"ENST00000393467.1",1.14849121346366e-06,0.000893607239345552,23.661640072415,1.53945205778276,1,8.90037013695824,0.307890411556554,0.000464434274918927,0.307425977281633,0.0172687848109417,0.307425977281633
"ENST00000419625.3",1.19416033664596e-06,0.000893607239345552,23.5866030666687,7.06608885582493,1,6.48630708556627,1.41321777116498,0.00376897165044581,1.40944879951454,0.0302209976209291,1.40944879951454
"ENST00000587091.3",1.13343816581347e-06,0.000893607239345552,23.687030303627,2.93283235256793,1,6.65879937421526,0.586566470513587,0.00183054127934956,0.584735929234237,0.0284195851528534,0.584735929234237
"ENST00000614691.1",1.11896097415245e-06,0.000893607239345552,23.7117702813778,2.7504896866554,1,6.23484593303419,0.550097937331079,0.00584244469894573,0.544255492632134,0.0331215606246045,0.544255492632134
"ENST00000264025.5",1.21067176188604e-06,0.000897416154213887,23.5601802538588,1.9432524456923,1,6.83225376795344,0.388650489138458,0.00147535944349721,0.387175129694962,0.0267869195424226,0.387175129694962
"MSTRG.5365.2",1.2290004376145e-06,0.000902488330697981,23.5312693210379,3.76764619014939,1,7.78574702098926,0.753529238029878,0.00133099507477514,0.752198242955103,0.0204916556626396,0.752198242955103
"ENST00000436383.1",1.24436296130633e-06,0.000905308619988167,23.507368257016,10.47041735947,1,6.1820603391232,2.09408347189399,0.00421045937610814,2.08987301251788,0.0337769159100948,2.08987301251788
"ENST00000464532.3",1.27343197085531e-06,0.000917957525192788,23.4629415892122,7.83788746504529,1,5.53915177104041,1.56757749300906,0.0300521435336302,1.53752534947543,0.0435575679244329,1.53752534947543
"ENST00000543580.3",1.30499895100569e-06,0.000932160750703364,23.4158347861425,9.51048956382165,1,4.5062354900987,1.90209791276433,0.0219924636633904,1.88010544910094,0.0636554215742703,1.88010544910094
"ENST00000611549.2",1.35966793419922e-06,0.00096246115850302,23.3368939569917,17.4309872101095,1,5.18963614025794,3.4861974420219,0.0459282336026376,3.44026920841926,0.0495296327246261,3.44026920841926
"ENST00000027335.5",1.51159014515923e-06,0.000993178909313211,23.1331882968258,8.1193706157591,1,6.80552325770471,1.62387412315182,0.0032656223000568,1.62060850085176,0.0270270577720145,1.62060850085176
"ENST00000262065.5",1.50782505521405e-06,0.000993178909313211,23.1379837991617,2.55116996256698,1,7.67341592152887,0.510233992513395,0.000512878073605465,0.50972111443979,0.0210341130103161,0.50972111443979
"ENST00000265109.5",1.42233741456571e-06,0.000993178909313211,23.2502258832685,1.48376635654847,1,7.97921956322472,0.296753271309694,0.000747107870610898,0.296006163439083,0.0196616695312418,0.296006163439083
"ENST00000271751.6",1.43807053764874e-06,0.000993178909313211,23.2290694329079,9.81380755309715,1,5.26238962410937,1.96276151061943,0.0102012757413169,1.95256023487811,0.0484202110776243,1.95256023487811
"ENST00000354546.7",1.44994191103936e-06,0.000993178909313211,23.213259013077,2.23575521313176,1,6.90145007864598,0.447151042626353,0.00346156338358786,0.443689479242763,0.0261838791722458,0.443689479242763
"ENST00000357799.6",1.48671245044472e-06,0.000993178909313211,23.1650989112491,1.39453156299157,1,7.00792636197056,0.278906312598314,0.00097079938656658,0.277935513211748,0.0253065515386309,0.277935513211748
"ENST00000369236.3",1.47728832486082e-06,0.000993178909313211,23.177327311428,30.6891635077341,1,5.27416945793721,6.13783270154681,0.0434723034053787,6.09436039814143,0.048236178543324,6.09436039814143
"ENST00000544915.3",1.51084651418088e-06,0.000993178909313211,23.1341344911428,1.42628565044845,1,7.23003284464725,0.285257130089691,0.000827854036729785,0.284429276052961,0.0236610212554364,0.284429276052961
"MSTRG.18190.1",1.51682472500204e-06,0.000993178909313211,23.126541010543,2.41799376198169,1,6.01773919153611,0.483598752396338,0.00469379356680677,0.478904958829531,0.0359381737768669,0.478904958829531
"ENST00000392951.6",1.5637796582772e-06,0.00101546164537037,23.0679225637966,7.71067665808528,1,5.65322616287843,1.54213533161706,0.00758170233311974,1.53455362928394,0.0415299240256886,1.53455362928394
"ENST00000301178.6",1.58989749461444e-06,0.001018828233985,23.0360765905123,6.25999520013309,1,8.25181515293735,1.25199904002662,0.000797120434741657,1.25120191959188,0.0186995233125,1.25120191959188
"ENST00000366956.7",1.6337973283712e-06,0.001018828233985,22.9837127234598,1.47762772393651,1,7.07871307671483,0.295525544787303,0.000656039630782271,0.294869505156521,0.0247558337106396,0.294869505156521
"MSTRG.14769.18",1.63366712855666e-06,0.001018828233985,22.983865930088,8.79677000773484,1,4.58655923176717,1.75935400154697,0.0248720609957526,1.73448194055122,0.0611041721980002,1.73448194055122
"MSTRG.2140.2",1.61012566987526e-06,0.001018828233985,23.0117705137831,4.82851686204438,1,5.94222234126176,0.965703372408876,0.0311443377213346,0.934559034687541,0.0369992620418832,0.934559034687541
"MSTRG.27744.1",1.60891543655041e-06,0.001018828233985,23.0132160876768,7.72476526274545,1,5.45823346538531,1.54495305254909,0.00637100899417254,1.53858204355492,0.0450867322041497,1.53858204355492
"ENST00000257527.6",1.71464506216735e-06,0.00106082524779272,22.8908683521164,5.21104404899716,1,6.24334980672941,1.04220880979943,0.00307494043765453,1.03913386936178,0.0330176191918786,1.03913386936178
"ENST00000283871.7",1.76107294394394e-06,0.00106873072536737,22.8395164381528,3.92286520832309,1,7.39724835052923,0.784573041664617,0.00175980767762656,0.782813233986991,0.0225737257031407,0.782813233986991
"ENST00000295414.5",1.75907090882019e-06,0.00106873072536737,22.8417026426895,1.46876767382787,1,6.81346034910869,0.293753534765574,0.00192193496348576,0.291831599802088,0.026955329170155,0.291831599802088
"ENST00000502265.3",1.78182995460432e-06,0.00106873072536737,22.8169957617779,4.00947401375045,1,4.94427589474981,0.80189480275009,0.0109996304551333,0.790895172294957,0.0532773272945483,0.790895172294957
"MSTRG.9058.2",1.7706058441386e-06,0.00106873072536737,22.8291406758055,2.10302647396811,1,6.72113618471156,0.420605294793623,0.00346765524027094,0.417137639553351,0.0278122765004975,0.417137639553351
"ENST00000335934.6",1.8500893755605e-06,0.00110015912689021,22.7447494758365,1.9668666092704,1,7.35752567061428,0.393373321854079,0.0040979920385526,0.389275329815526,0.0228208896621658,0.389275329815526
"ENST00000442011.4",1.8622321137846e-06,0.00110015912689021,22.7321781516574,3.69222927975217,1,9.63668787713221,0.738445855950436,0.000162845488755235,0.738283010461678,0.016932441827249,0.738283010461678
"ENST00000200453.5",1.90735911907438e-06,0.00110530669012031,22.6861682883666,1.75493244061068,1,8.2573503116343,0.350986488122136,0.000373496626584939,0.350612991495552,0.0186823521923302,0.350612991495552
"ENST00000282030.5",1.94661829705805e-06,0.00110530669012031,22.6470206882557,9.76732752911371,1,5.50858814053068,1.95346550582274,0.00866062003133423,1.94480488579141,0.0441271493920996,1.94480488579141
"ENST00000282903.7",1.99214930495832e-06,0.00110530669012031,22.6025990127768,2.29972270383985,1,8.31265567289787,0.459944540767971,0.00313553638819314,0.456809004379777,0.0185157546361109,0.456809004379777
"ENST00000286298.4",1.99595795122394e-06,0.00110530669012031,22.5989294386623,5.71027506266057,1,8.1108829471251,1.14205501253212,0.000457730258354929,1.14159728227376,0.0191679329955537,1.14159728227376
"ENST00000303562.6",1.89643178480068e-06,0.00110530669012031,22.69720842591,4.07647937285461,1,8.06767885838013,0.81529587457092,0.000676674131905607,0.814619200439015,0.0193238334501504,0.814619200439015
"ENST00000305354.4",1.99311890066575e-06,0.00110530669012031,22.6016641543945,3.31312402482187,1,6.59926996990555,0.662624804964371,0.00155340011574736,0.661071404848626,0.0290219736891494,0.661071404848626
"ENST00000321437.6",1.94354825781851e-06,0.00110530669012031,22.6500533307434,1.14883558357083,1,7.00585533933772,0.229767116714166,0.00117142581519173,0.228595690898974,0.0253230483461592,0.228595690898974
