"target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"ENST00000338380.2",2.79037040586881e-68,7.30825913001101e-65,-2.74382978798902,0.157131566616867,5.53768878585013,2.28820896670972,0.0114436989407241,0.0255917949004823,0.01896223726528,0.0255917949004823
"ENST00000379019.4",2.47595592403935e-67,6.27558983288852e-64,-1.57298807161816,0.0907304630711165,7.33588296109654,0.743089137865485,0.00405906483688416,-0.0030569450499048,0.00828896055676469,0.00828896055676469
"MSTRG.6791.2",3.71383598342629e-67,9.11897608517981e-64,-1.72604675695111,0.0996930606379135,8.00293377144895,0.900122731354152,0.00813367389853721,-0.000194287398888155,0.00677438561049485,0.00677438561049485
"ENST00000215909.7",1.10311075259198e-66,2.6265067019215e-63,1.09398186510757,0.0634162020959552,8.81720184478836,0.363471890329545,0.000134455754888359,0.00540678671295383,0.00589796627752419,0.00589796627752419
"ENST00000381086.7",1.32413409457387e-66,3.0600349474398e-63,1.95704039954663,0.113515636608474,7.77655957805127,1.16446509734284,0.000861657775167413,0.0184670418567732,0.00719448382891876,0.0184670418567732
"ENST00000285930.6",6.98482197665863e-66,1.56805262049143e-62,1.09940837368362,0.0641283811300058,10.0299924438975,0.366984839406024,4.90061487107461e-05,0.00542000356169559,0.00611966775082218,0.00611966775082218
"ENST00000332966.8",5.74797361742649e-65,1.25454314178348e-61,1.90512077900093,0.111928318529065,6.18015303454433,1.09290521905998,0.00524116200221263,-0.000166581645149408,0.0135507607309032,0.0135507607309032
"ENST00000547702.3",1.33492588503882e-64,2.83484139365284e-61,-1.39627686310495,0.0822718893577773,7.53515992150465,0.592999120066853,0.00179842750918554,0.00835456815856199,0.00774488080988834,0.00835456815856199
"ENST00000221307.10",3.0697235322631e-63,6.3472996605397e-60,-2.23556305902891,0.133177142071864,6.38032912762164,1.52060603867292,0.00590312704108024,0.020701099714564,0.0123440453608245,0.020701099714564
"ENST00000522677.5",9.20507485012829e-62,1.85453934922854e-58,1.75074513138823,0.105572855602194,6.2373527907537,0.929655064337783,0.00352951305497966,0.00912362421239988,0.0131889287050229,0.0131889287050229
"ENST00000282223.9",2.67815893288458e-61,5.26077454583849e-58,2.72475673180685,0.16494686517432,5.98425205107333,2.25993873625502,0.00750626567129663,0.0333049368249562,0.0149135337268722,0.0333049368249562
"MSTRG.6280.12",3.4782707099132e-61,6.66580889000023e-58,-1.56411024905689,0.0947760527830598,7.80756383777708,0.744711261578803,0.00574958871715465,0.00772416155455137,0.00713170891354498,0.00772416155455137
"MSTRG.14769.25",3.56870903777971e-61,6.6762898863206e-58,-2.37093876340319,0.143678696282964,5.4254250133781,1.70655523161556,0.0109334965917504,0.0142540604997613,0.020031855056608,0.020031855056608
"ENST00000262067.4",8.22533146128577e-61,1.50299760211071e-57,-1.36205552537823,0.0827938010433316,7.04288174115741,0.55846657862594,0.0010236990775933,0.00136130387481883,0.00925852115921087,0.00925852115921087
"ENST00000393784.5",4.85062019568852e-60,8.66199501445078e-57,1.03136544397316,0.0631060911112306,8.95628708021189,0.322362637882478,0.000138942523567239,0.0039213501962997,0.00583462557944116,0.00583462557944116
"ENST00000340607.4",5.91224986346004e-58,1.03231824115921e-54,1.41938023875289,0.0884464281869517,6.77199241010283,0.609172792147654,0.00136985424425957,0.0046060376294794,0.0103643017442848,0.0103643017442848
"ENST00000336098.5",7.21162038755881e-58,1.23182314937317e-54,-2.60609802060446,0.162519801394291,6.47193856089944,2.06520118027982,0.0277773182369796,0.00681907223836395,0.01184171053088,0.01184171053088
"ENST00000375820.6",1.33011872447645e-57,2.22364720294229e-54,1.48212326052576,0.0926471852627473,8.30332068810867,0.669307008941986,0.000267076044076796,0.0126081753615879,0.00634359986070775,0.0126081753615879
"ENST00000394555.4",1.37389671285246e-55,2.24898305039492e-52,3.65649024993819,0.232807121209438,5.51258802727607,4.0760152711909,0.0308802370206776,0.050418496508061,0.0192090701640544,0.050418496508061
"ENST00000269228.7",2.75143154431441e-55,4.41200470880442e-52,1.73626078600763,0.110858235710779,7.50981415216354,0.919127913218239,0.00132485760628822,0.0171094650310717,0.00780935342395606,0.0171094650310717
"ENST00000360467.5",4.13675414349649e-55,6.50074366633899e-52,1.0817300536046,0.069181849031236,9.17617423094119,0.356785326543882,0.000139127037108065,0.00704006531596303,0.00578148681930764,0.00704006531596303
"ENST00000397528.6",3.4074922038994e-54,5.24974284190172e-51,-2.02136787204307,0.130401172868375,6.88585547710437,1.23219603299725,0.0156340180111183,-0.00761200456252492,0.00987268081705362,0.00987268081705362
"ENST00000302068.6",5.91900427736512e-54,8.94372929010404e-51,-1.9850311424355,0.128351122057097,8.5932932555145,1.20187340357161,0.00109833739056041,0.0236126784094134,0.00604991979311198,0.0236126784094134
"ENST00000549441.4",2.9848750739419e-53,4.42510545631767e-50,-1.15996667910601,0.0755132778943269,7.65685520841673,0.406075837069574,0.0010999898112751,0.00192379528711074,0.00745339289624366,0.00745339289624366
"MSTRG.25874.9",4.93388232672914e-53,7.17907288996461e-50,-1.2247694251904,0.0799015511160348,8.55103909221117,0.455492758098442,0.00349065648330463,0.00335273680928585,0.00608573032281785,0.00608573032281785
"ENST00000551295.4",5.43858408861888e-53,7.76956122900093e-50,-1.56223070506127,0.101958955322752,8.87386014320953,0.744644187035479,0.00921748579195192,0.00637595706380858,0.00586934452255074,0.00637595706380858
"ENST00000215886.5",6.39824601119307e-53,8.97731042566916e-50,-3.26372974479095,0.213154229307804,4.86251895360608,3.25010122467612,0.0220133094843864,0.0461387787233195,0.0257339592422418,0.0461387787233195
"ENST00000409304.3",9.30648596610205e-53,1.28287459967463e-49,1.47065391109966,0.0962016469297285,6.74125953095976,0.658354878258905,0.00337804177443151,0.00850695871192131,0.0105040935335567,0.0105040935335567
"MSTRG.14864.1",3.47096797929336e-52,4.70214425925891e-49,-1.65145519512603,0.108639649355496,6.16410268052073,0.831115533628902,0.00404887143126148,0.0121064475390828,0.0136549886868663,0.0136549886868663
"MSTRG.6988.8",6.60049088739832e-52,8.79017577111099e-49,-2.07409084751307,0.136821842934132,6.00968551067719,1.31208384342863,0.0133556525961024,0.0135543352881307,0.0147246724597361,0.0147246724597361
"ENST00000326685.9",1.13544409993184e-51,1.48692082106574e-48,2.76709104849095,0.182967649488444,4.85847042466365,2.31504362527583,0.0244255174543857,-0.00191831234913309,0.0257902236846034,0.0257902236846034
"MSTRG.25914.4",3.56195321215638e-51,4.58808770063546e-48,-1.65394295459272,0.109911643879304,6.26749666518557,0.822855263608496,0.00511684498528348,-0.00237050186725249,0.0130040092050931,0.0130040092050931
"ENST00000550557.1",7.05848505364919e-51,8.94526364710287e-48,-1.94629126072444,0.129730151408798,7.77015768695388,1.15661079609315,0.0010746775104425,0.024170190766382,0.00720766112725182,0.024170190766382
"ENST00000371208.3",1.37050914775115e-50,1.70928595660716e-47,-2.27422908834467,0.152035756480154,5.17902716318242,1.57028280070034,0.0124266329721979,0.0108826380508456,0.0222456739005413,0.0222456739005413
"ENST00000568686.1",2.65795480746412e-50,3.26317942323247e-47,1.2567496086665,0.0842643749489416,6.97486792370063,0.480169369908637,0.0011348974158095,0.00679447288870703,0.00951582991249423,0.00951582991249423
"ENST00000359595.5",2.86358917974627e-50,3.46155065569545e-47,2.24877698027685,0.150829581900283,5.55419755880578,1.54413557894153,0.0153273000800408,0.0184679584632256,0.0187970440842803,0.0187970440842803
"ENST00000511496.3",3.23306324815144e-49,3.84896179692429e-46,6.53737541204175,0.443312490998376,2.57554052546093,12.9030043496169,0.0365986297091562,0.0656778280739838,0.258190317303621,0.258190317303621
"ENST00000587091.3",9.40889186843029e-49,1.10341023996742e-45,1.38548353937834,0.0944152139359671,6.65879937421526,0.586566470513587,0.00183054127934956,0.0115408076545121,0.0108939230683147,0.0115408076545121
"ENST00000393467.1",1.49826842737e-48,1.7312271344668e-45,1.00374577321306,0.0685488778392742,8.90037013695824,0.307890411556554,0.000464434274918927,0.00658398870461668,0.00585728760095924,0.00658398870461668
"ENST00000335625.7",1.95333522302855e-48,2.22433925331916e-45,2.85000927442783,0.194875976776992,6.1851957655486,2.48233783488714,0.0388320418617624,0.0181329276254178,0.013518263982993,0.0181329276254178
"ENST00000262428.4",3.44246797114015e-48,3.86407194137707e-45,1.14677315070475,0.0786208721263718,8.92853648232471,0.401944087593887,0.000558115500464591,0.00871374680040237,0.00584540401172903,0.00871374680040237
"ENST00000282406.6",4.75160561660572e-48,5.25842124103607e-45,-2.78700353607321,0.191361114418406,5.92912654487291,2.37415950435912,0.0116126038641322,0.043316010303049,0.0153364945167482,0.043316010303049
"ENST00000419625.3",5.85829642094304e-48,6.39311006503829e-45,-2.15020172135841,0.147782324171918,6.48630708556627,1.41321777116498,0.00376897165044581,0.0289904513560348,0.0117653676627058,0.0289904513560348
"ENST00000006053.6",1.46547561944208e-47,1.57735364173181e-44,-3.77541334425233,0.260608239063105,4.66184337825647,4.30277133717621,0.0727446509317524,-0.03943519944594,0.0291303304696063,0.0291303304696063
"MSTRG.5365.2",1.584016991348e-47,1.68190496028631e-44,1.56995316595328,0.108410312562436,7.78574702098926,0.753529238029878,0.00133099507477514,0.0162981987300525,0.00717570213693786,0.0162981987300525
"ENST00000436383.1",2.42734672944239e-47,2.54298552763303e-44,2.61708064257798,0.181085028294908,6.1820603391232,2.09408347189399,0.00421045937610814,0.0449772218327433,0.0135384556041156,0.0449772218327433
"ENST00000546583.3",3.30111966193942e-46,3.41287993681008e-43,-2.46718196547536,0.172876530533004,6.29751864953581,1.84308706995736,0.0320058587091038,-0.0107670902999681,0.0128235835045894,0.0128235835045894
"ENST00000611549.2",4.85508782732028e-46,4.95427033579268e-43,-3.37579618283977,0.236990649603242,5.18963614025794,3.4861974420219,0.0459282336026376,0.0383186183964124,0.0221482337992809,0.0383186183964124
"ENST00000377126.3",6.95713877110218e-46,7.00824698284374e-43,-1.30694038632468,0.0919133021778977,6.65106576894212,0.519364990702895,0.00174071004472817,0.0069305883064558,0.0109313726311401,0.0109313726311401
"ENST00000271751.6",3.09262437878218e-45,3.07590854827915e-42,2.53254024739435,0.17942844260263,5.26238962410937,1.96276151061943,0.0102012757413169,0.0380905732808911,0.0214925199121877,0.0380905732808911
"ENST00000274289.5",3.79668332618467e-45,3.72895998735385e-42,0.917600282063325,0.0650779472344517,8.55151207003068,0.254884129615448,0.000267392191815288,0.00259141571148403,0.00608531663255983,0.00608531663255983
"ENST00000369236.3",7.43244930152629e-45,7.20975109838056e-42,4.47808515538087,0.318667412691855,5.27416945793721,6.13783270154681,0.0434723034053787,0.108851076462203,0.0213876644869956,0.108851076462203
"ENST00000321348.6",9.75110292731204e-45,9.34357817448401e-42,1.18998373983271,0.084797161796705,7.19722919754322,0.429813866696531,0.00206492421220123,0.00417942125861831,0.00872091376096362,0.00872091376096362
"ENST00000262065.5",1.44048313330232e-44,1.36365158112004e-41,-1.29104262158107,0.092180426753362,7.67341592152887,0.510233992513395,0.000512878073605465,0.0122329685410424,0.00741597034766421,0.0122329685410424
"ENST00000027335.5",1.56101788076254e-44,1.46016497553756e-41,-2.30318342158044,0.164514338582109,6.80552325770471,1.62387412315182,0.0032656223000568,0.0373318290986062,0.010215282839864,0.0373318290986062
"ENST00000548015.1",1.65334896966655e-44,1.52833633639541e-41,-1.53036257638807,0.10934433694891,6.22160197845145,0.712948451308123,0.00464717056637826,0.00828478786534841,0.013287105467817,0.013287105467817
"ENST00000546656.1",2.82515011620079e-44,2.58116883814238e-41,-1.8925413865018,0.135591486157772,5.48794017785145,1.08337520739494,0.00813082779184257,0.00294584409352552,0.0194467488858672,0.0194467488858672
"ENST00000392951.6",4.63059102249406e-44,4.18206239552214e-41,2.24421837827151,0.161194739382652,5.65322616287843,1.54213533161706,0.00758170233311974,0.0313939136738417,0.0177805490331719,0.0313939136738417
"MSTRG.24338.7",6.14176362046968e-44,5.48382719262686e-41,1.66429212889781,0.119714235939743,6.44178603246487,0.837133673237644,0.00949323952417168,-0.00177675684381491,0.012004007905783,0.012004007905783
"ENST00000301178.6",7.83806021859055e-44,6.91977421972265e-41,2.02200404500636,0.145627757827936,8.25181515293735,1.25199904002662,0.000797120434741657,0.0310140453402462,0.00640790987691486,0.0310140453402462
"ENST00000265109.5",9.24001275035008e-44,8.06683913148063e-41,0.984976740245917,0.0709998165548722,7.97921956322472,0.296753271309694,0.000747107870610898,0.00637728920695444,0.00681435305562736,0.00681435305562736
"MSTRG.27744.1",1.14168326794885e-43,9.85774499038958e-41,-2.24605540928855,0.162079152655887,5.45823346538531,1.54495305254909,0.00637100899417254,0.0330334685943028,0.0197276715205845,0.0330334685943028
"MSTRG.9144.2",1.28665832900308e-43,1.09887614005173e-40,-2.6723178227659,0.192958507060487,4.71673974164198,2.1711377943389,0.027788510298696,0.0081527779228309,0.0280609678718222,0.0280609678718222
"ENST00000498017.1",6.6137320629255e-43,5.58775020838974e-40,-1.75621334547984,0.127900568883707,5.57709219889116,0.935188674382179,0.00597388873433486,0.00640496117783441,0.0185639445468289,0.0185639445468289
"ENST00000257527.6",8.34195755572737e-43,6.9729003300656e-40,1.84436552475974,0.134485293876182,6.24334980672941,1.04220880979943,0.00307494043765453,0.02405450096579,0.0131518317485415,0.02405450096579
"ENST00000341420.4",9.53387378620742e-43,7.8853164737229e-40,-2.07329702167913,0.151285154026552,5.83246120096494,1.30497644440581,0.0182040617042095,0.00105629126422824,0.0161267350390467,0.0161267350390467
"ENST00000617199.1",1.0864761286449e-42,8.89246758916828e-40,1.41985812091953,0.103676546955604,6.16565519845408,0.609523504358768,0.00247838597731958,0.00342708814320939,0.0136448536056367,0.0136448536056367
"ENST00000283871.7",1.89934074765488e-42,1.5385247480978e-39,-1.60009813089092,0.117185156627009,7.39724835052923,0.784573041664617,0.00175980767762656,0.0188387337229184,0.00811214377767663,0.0188387337229184
"ENST00000442011.4",1.03697704494048e-41,8.31412217878658e-39,1.55204799333616,0.114709647461141,9.63668787713221,0.738445855950436,0.000162845488755235,0.0195746093422337,0.00585419309400785,0.0195746093422337
"ENST00000412622.3",1.32340807297477e-41,1.05034487391764e-38,6.83498559675617,0.505834751546722,2.72434563068554,14.0657724675856,0.169635167723287,-0.106305123690374,0.214168026085214,0.214168026085214
"ENST00000303562.6",1.79106613482595e-41,1.40729439411679e-38,-1.63070613287577,0.120882611898644,8.06767885838013,0.81529587457092,0.000676674131905607,0.0212422346572519,0.00666986163318835,0.0212422346572519
"ENST00000200453.5",2.1269471151536e-41,1.65465956117786e-38,-1.06992784534048,0.079387288296355,8.2573503116343,0.350986488122136,0.000373496626584939,0.00908001568798794,0.00640081560302179,0.00908001568798794
"ENST00000372764.3",3.77215317347974e-41,2.9057783460767e-38,1.77006690844899,0.131750704093655,7.52000943948795,0.96077095575086,0.00115681123558657,0.0248805608081742,0.00778325947733316,0.0248805608081742
"ENST00000282030.5",3.90251851218973e-41,2.97701540833285e-38,-2.52395065660155,0.187899420645997,5.50858814053068,1.95346550582274,0.00866062003133423,0.0442986683873178,0.0192479457436717,0.0442986683873178
"ENST00000404484.6",4.3830560556347e-41,3.31144099480178e-38,-6.31963934872626,0.470776783651063,2.46667249380318,12.0003282205347,0.0366828361419687,-0.0129631222120374,0.29576333389529,0.29576333389529
"ENST00000282903.7",7.73357754843827e-41,5.78714655917562e-38,1.22460194524557,0.0915130385892156,8.31265567289787,0.459944540767971,0.00313553638819314,0.00942641795955376,0.00633234980964536,0.00942641795955376
"ENST00000305354.4",7.84527403416895e-41,5.81534638383733e-38,-1.46985772639561,0.109849458392339,6.59926996990555,0.662624804964371,0.00155340011574736,0.016546955147888,0.0111858791586477,0.016546955147888
"ENST00000286298.4",8.18126050944308e-41,6.00772132718197e-38,1.92966871294233,0.144246923767223,8.1108829471251,1.14205501253212,0.000457730258354929,0.0307530322661058,0.00660378160759934,0.0307530322661058
"ENST00000264716.6",1.92295460153795e-40,1.39900288802446e-37,1.69177715823093,0.127068909569548,7.97297354692083,0.878008795268609,0.00446004029587366,0.0197597213729172,0.00682503235574645,0.0197597213729172
"ENST00000393925.5",2.32263551252358e-40,1.67427926720656e-37,1.56112076073166,0.117379764025496,6.86725217362204,0.7380267715525,0.0107167667653619,-0.00209506342001181,0.00995024673865963,0.00995024673865963
"ENST00000376236.6",2.86521313020028e-40,2.04662173890206e-37,2.86434952101364,0.215623424413012,4.49599777142914,2.48849042916086,0.0370973097780262,-0.00317109027609045,0.0326428819553649,0.0326428819553649
"ENST00000393306.3",2.90066843640733e-40,2.05328127075525e-37,-1.14221639948235,0.0859900931909921,7.87372716097661,0.400270646326319,0.000700024199111406,0.0103914199913819,0.00700342534992472,0.0103914199913819
"ENST00000329255.3",5.34115211987361e-40,3.7470566563824e-37,2.7882001935723,0.210631555415506,4.43565007530017,2.35158360973956,0.0326450045753553,-0.00843811218963317,0.0339034736297779,0.0339034736297779
"ENST00000619162.2",6.18077910122553e-40,4.29771996743888e-37,2.60501005190948,0.196955909025033,5.44373275421538,2.08237316728469,0.0142788032275903,0.0439086419222253,0.019862835082409,0.0439086419222253
"ENST00000379716.3",6.48373998053367e-40,4.46883246921466e-37,1.21062361793798,0.0915560225316537,6.9286481838845,0.445668526906867,0.00287554486374202,0.00460653465387664,0.009698213028983,0.009698213028983
"ENST00000358415.6",8.93398094407496e-40,6.10408421494611e-37,-6.19049177562427,0.469025168075772,2.40209870725219,11.5047640702743,0.0096433403855855,0.000491088430354506,0.320333572047173,0.320333572047173
"ENST00000403106.5",2.4078978834015e-39,1.63099793441816e-36,-2.26101052149765,0.172284156348033,8.35210688621228,1.56926877013118,0.000382677733773668,0.0441400680590563,0.00628616237476959,0.0441400680590563
"ENST00000543580.3",2.9219733159339e-39,1.9622923876314e-36,2.49696333229365,0.190476153340286,4.5062354900987,1.90209791276433,0.0219924636633904,0.0175702212348898,0.0324292838235779,0.0324292838235779
"MSTRG.5647.1",6.00658582179322e-39,3.98103416536308e-36,2.41583895936716,0.18506089525631,4.76076769303522,1.76811051821219,0.0240846762398275,-0.0025507325731722,0.0272866261897728,0.0272866261897728
"ENST00000468262.3",6.02933661280856e-39,3.98103416536308e-36,2.06290298144418,0.158028370048807,6.69303732084506,1.30663817214373,0.0108854565086329,0.026573992101791,0.0107297605995218,0.026573992101791
"ENST00000395407.4",7.90820596393083e-39,5.17809556003281e-36,1.94361692100246,0.149126683834349,7.28767733215583,1.15998054207984,0.00301923423498155,0.0303389175121633,0.00843392755144993,0.0303389175121633
"MSTRG.21298.9",1.1603624780454e-38,7.53497198243483e-36,-1.533505630802,0.117925259564144,6.72509994369931,0.712280710561453,0.0102807014021108,-0.00179463308833068,0.0105788488627952,0.0105788488627952
"ENST00000297205.4",1.20964679976475e-38,7.79062114737015e-36,-1.41595196909765,0.108912121822773,6.21767256160453,0.603045710182462,0.00448100751860861,-0.00251886183735082,0.0133117679012993,0.0133117679012993
"ENST00000358912.4",1.59696759200485e-38,1.02015068785851e-35,-2.00169666952315,0.154218581961531,5.0591661996822,1.23037968605497,0.0122697918416932,0.0231587319344962,0.0234052646916451,0.0234052646916451
"ENST00000503506.4",1.72064561371129e-38,1.09029264359788e-35,-0.875540040890444,0.0674847594945921,10.374296469516,0.235436140277582,0.000297509225093667,0.00653377992097075,0.0065211728568717,0.00653377992097075
"MSTRG.4788.2",2.90274500890742e-38,1.82461906867906e-35,1.70335576437463,0.131698436713027,5.48263532849886,0.882627372103345,0.00651937923057388,0.00873201338800173,0.0194973381184088,0.0194973381184088
"ENST00000263726.3",3.01226227304953e-38,1.87843240936762e-35,-1.66492904541341,0.128755737144367,5.58554384485021,0.843099023928154,0.00639039575274429,0.00798761180950001,0.0184766640186398,0.0184766640186398
"MSTRG.10473.3",3.37300818011355e-38,2.08682969870915e-35,2.34916463176723,0.181792756572401,5.05646671212493,1.65967303714073,0.0261398961932706,-0.0210140249471261,0.0234330133200179,0.0234330133200179
"ENST00000395718.4",3.8722016402467e-38,2.3769570271805e-35,1.75951432611374,0.136274020514068,6.23147621098754,0.933130757369132,0.0146304815250293,-0.00917603373842459,0.0132254314755738,0.0132254314755738
"ENST00000354546.7",6.79709849505702e-38,4.14006527172182e-35,1.21034171913251,0.094056827995845,6.90145007864598,0.447151042626353,0.00346156338358786,0.00612958599711315,0.0098084669553721,0.0098084669553721
"ENST00000264025.5",7.59813411620859e-38,4.59237070702198e-35,-1.12961609910756,0.0878423296852653,6.83225376795344,0.388650489138458,0.00147535944349721,0.00582555271845716,0.010099052883305,0.010099052883305
"MSTRG.7008.6",1.00281706698394e-37,6.01483552703276e-35,-1.79663502879493,0.139945349907184,6.08714693592724,0.975505502990512,0.0152047586441232,-0.00628441491584399,0.0141722927968431,0.0141722927968431
"ENST00000299977.6",1.43269574795906e-37,8.52812143972628e-35,-1.73999923358596,0.135826369460979,6.03578722085106,0.930417763033054,0.00394558658170326,0.0237276173797222,0.0145347870048363,0.0237276173797222
"ENST00000381577.3",1.76054075294307e-37,1.0400824705338e-34,2.67647211528777,0.209189794119602,4.97647954129359,2.20156333913047,0.0186945086280982,0.0469460463176037,0.0243005552585449,0.0469460463176037
"ENST00000358278.5",4.09903792786955e-37,2.4035351276604e-34,1.44345922584406,0.113402448244382,9.1645957736987,0.640504499323684,0.000239799907477872,0.0190503729942519,0.00578286600033083,0.0190503729942519
"ENST00000302053.5",3.69255868599588e-36,2.14915121210929e-33,-2.21049702785472,0.176053339340011,6.17645682327002,1.50308286699769,0.00564108967749002,0.0408510777616637,0.0135746555684968,0.0408510777616637
"ENST00000464532.3",3.73271112904042e-36,2.15654640839774e-33,-2.26917369323799,0.18073891975687,5.53915177104041,1.56757749300906,0.0300521435336302,-0.00151124605355764,0.0189476921386904,0.0189476921386904
